detection_id,pixel_x,pixel_y,lat_deg,lon_deg,symbol_class,tri_overlap,dot_overlap,confidence,blob_area_px2,solidity,elevation_ocr
303,5470,1174,39.239268,-74.968864,obstacle,0.8235,0.0,MEDIUM,112,0.5572,
304,5061,1177,39.237324,-75.385421,obstacle,0.8551,0.0,MEDIUM,124,0.5822,
305,2963,1181,39.234732,-77.522188,obstacle,1.0,0.0,HIGH,127,0.6106,
306,2077,1187,39.230844,-78.42456,obstacle,0.7353,0.0,LOW,110,0.5641,
307,2857,1189,39.229548,-77.630147,obstacle,0.7671,0.0,MEDIUM,163,0.564,
308,5447,1190,39.2289,-74.992289,obstacle,0.9062,0.0,HIGH,128,0.6184,
309,2700,1195,39.22566,-77.790048,obstacle,0.7971,0.0,MEDIUM,116,0.5829,
310,3880,1202,39.221124,-76.588244,obstacle,0.8906,0.0,MEDIUM,130,0.6075,
311,1808,1211,39.215292,-78.69853,obstacle,0.8906,0.0,MEDIUM,106,0.5464,
312,2451,1213,39.213996,-78.043649,obstacle,0.7794,0.0,MEDIUM,110,0.5641,
313,2799,1222,39.208165,-77.689219,obstacle,0.8116,0.0,MEDIUM,128,0.6066,
314,4824,1227,39.204925,-75.626801,obstacle,0.7869,0.0,MEDIUM,103,0.5538,
315,5258,1245,39.193261,-75.184781,obstacle,0.8689,0.0,MEDIUM,106,0.5521,
316,3060,1246,39.192613,-77.423396,obstacle,0.7941,0.0,MEDIUM,111,0.5635,
317,4170,1249,39.190669,-76.292885,obstacle,0.7647,0.0,MEDIUM,114,0.5729,
318,4402,1250,39.190021,-76.056598,obstacle,0.8525,0.0,MEDIUM,107,0.5632,
319,2635,1260,39.183541,-77.856249,obstacle,0.863,0.0,MEDIUM,134,0.6119,
320,4982,1270,39.177061,-75.465881,obstacle,0.8261,0.0,MEDIUM,117,0.5735,
321,1705,1271,39.176413,-78.803434,obstacle,0.8088,0.0,MEDIUM,107,0.5431,
322,1847,1273,39.175117,-78.65881,obstacle,1.0,0.0,HIGH,116,0.5771,
323,3054,1307,39.153086,-77.429507,obstacle,0.7941,0.0,MEDIUM,111,0.5635,
324,2663,1310,39.151142,-77.827732,obstacle,0.9344,0.0,HIGH,106,0.5464,
325,4430,1315,39.147902,-76.028081,obstacle,0.7794,0.0,MEDIUM,107,0.5487,
326,4338,1333,39.136238,-76.121781,obstacle,0.8361,0.0,MEDIUM,105,0.5497,
327,5307,1333,39.136238,-75.134876,obstacle,0.7941,0.0,MEDIUM,107,0.5459,
328,2880,1336,39.134295,-77.606722,obstacle,0.8197,0.0,MEDIUM,103,0.5421,
329,5004,1337,39.133647,-75.443474,obstacle,0.8529,0.0,MEDIUM,116,0.5714,
330,2947,1348,39.126519,-77.538484,obstacle,0.7746,0.0,MEDIUM,114,0.5135,
331,3009,1370,39.112263,-77.475338,obstacle,0.8235,0.0,MEDIUM,107,0.5404,
332,3955,1370,39.112263,-76.511858,obstacle,0.8529,0.0,MEDIUM,111,0.555,
333,1677,1373,39.110319,-78.831951,obstacle,0.7353,0.0,LOW,108,0.5538,
334,2743,1373,39.110319,-77.746253,obstacle,0.7971,0.0,MEDIUM,112,0.5572,
335,2629,1386,39.101895,-77.86236,obstacle,0.9344,0.0,HIGH,110,0.5584,
336,3830,1392,39.098007,-76.639168,obstacle,0.8529,0.0,MEDIUM,110,0.5612,
337,3223,1398,39.09412,-77.257384,obstacle,0.8525,0.0,MEDIUM,112,0.5545,
338,4059,1398,39.09412,-76.405936,obstacle,0.875,0.0,MEDIUM,115,0.5665,
339,2876,1404,39.090232,-77.610796,obstacle,0.7647,0.0,MEDIUM,107,0.5515,
340,3550,1411,39.085696,-76.924342,obstacle,0.4912,0.75,MARGINAL,124,0.5439,
341,5286,1411,39.085696,-75.156264,obstacle,0.75,0.0,MEDIUM,107,0.5544,
342,4471,1412,39.085048,-75.986323,obstacle,0.7681,0.0,MEDIUM,117,0.5735,
343,2946,1413,39.0844,-77.539502,obstacle,0.9508,0.0,HIGH,99,0.5238,
344,2899,1414,39.083752,-77.587371,obstacle,0.8852,0.0,MEDIUM,104,0.5445,
345,4523,1425,39.076624,-75.933362,obstacle,0.7941,0.0,MEDIUM,112,0.5628,
346,1851,1426,39.075976,-78.654736,obstacle,0.9344,0.0,HIGH,106,0.5408,
347,1954,1427,39.075328,-78.549833,obstacle,0.7536,0.0,MEDIUM,113,0.5736,
348,1755,1434,39.070792,-78.75251,obstacle,0.7681,0.0,MEDIUM,108,0.5455,
349,2573,1435,39.070144,-77.919395,obstacle,0.7206,0.0,LOW,110,0.5759,
350,4083,1438,39.0682,-76.381493,obstacle,0.8261,0.0,MEDIUM,119,0.592,
351,4298,1446,39.063016,-76.16252,obstacle,0.8529,0.0,MEDIUM,107,0.535,
352,1690,1448,39.06172,-78.818711,obstacle,0.4839,0.0,MARGINAL,70,0.6034,
353,2133,1454,39.057832,-78.367525,obstacle,0.8852,0.0,MEDIUM,101,0.5372,
354,4765,1455,39.057185,-75.686891,obstacle,0.6042,1.0,LOW,120,0.5941,
355,4792,1455,39.057185,-75.659392,obstacle,0.5957,1.0,LOW,114,0.5969,
356,4927,1455,39.057185,-75.521897,obstacle,0.5957,0.0,LOW,117,0.5735,
357,2263,1459,39.054593,-78.235123,obstacle,0.9016,0.0,HIGH,102,0.5698,
358,1742,1467,39.049409,-78.76575,obstacle,0.9508,0.0,HIGH,108,0.551,
359,2995,1468,39.048761,-77.489597,obstacle,0.8361,0.0,MEDIUM,110,0.55,
360,2451,1473,39.045521,-78.043649,obstacle,0.5,0.0,MARGINAL,99,0.5756,
361,4060,1475,39.044225,-76.404918,obstacle,0.6912,0.0,LOW,107,0.5632,
362,1988,1482,39.039689,-78.515204,obstacle,0.7206,0.0,LOW,105,0.5469,
363,1767,1484,39.038393,-78.740288,obstacle,0.8594,0.0,MEDIUM,121,0.5931,
364,2457,1489,39.035153,-78.037538,obstacle,0.5238,0.6667,MARGINAL,103,0.5393,
365,5241,1496,39.030617,-75.202095,obstacle,0.8088,0.0,MEDIUM,114,0.5644,
366,2909,1498,39.029321,-77.577186,obstacle,0.8235,0.0,MEDIUM,104,0.5445,
367,2506,1509,39.022193,-77.987633,obstacle,0.5882,1.0,LOW,68,0.5,
368,2540,1510,39.021545,-77.953005,obstacle,0.5588,1.0,LOW,71,0.5379,
369,4035,1521,39.014418,-76.43038,obstacle,0.8088,0.0,MEDIUM,112,0.5685,
370,1568,1538,39.003402,-78.942965,obstacle,0.7941,0.0,MEDIUM,104,0.5279,
371,1769,1541,39.001458,-78.738251,obstacle,0.9344,0.0,HIGH,108,0.5538,
372,2143,1542,39.00081,-78.35734,obstacle,0.4839,0.0,MARGINAL,77,0.5789,
373,4337,1547,38.99757,-76.122799,obstacle,0.8529,0.0,MEDIUM,112,0.56,
374,2635,1549,38.996274,-77.856249,obstacle,0.7586,0.0,MEDIUM,103,0.5568,
375,4022,1555,38.992386,-76.44362,obstacle,0.7353,0.0,LOW,109,0.5677,
376,2812,1577,38.978131,-77.675978,obstacle,0.7971,0.0,MEDIUM,122,0.598,
377,2861,1589,38.970355,-77.626073,obstacle,0.8406,0.0,MEDIUM,114,0.5507,
378,2371,1591,38.969059,-78.125127,obstacle,0.9118,0.0,HIGH,108,0.5455,
379,1522,1594,38.967115,-78.989815,obstacle,0.7826,0.0,MEDIUM,117,0.5735,
380,3309,1600,38.963227,-77.169795,obstacle,0.7213,0.0,LOW,102,0.5829,
381,5173,1601,38.962579,-75.271352,obstacle,0.7586,0.0,MEDIUM,101,0.543,
382,3955,1604,38.960635,-76.511858,obstacle,0.7647,0.0,MEDIUM,114,0.5644,
383,3292,1619,38.950915,-77.187109,obstacle,0.5443,0.0,MARGINAL,144,0.5538,
384,3245,1621,38.949619,-77.234977,obstacle,0.918,0.0,HIGH,108,0.5596,
385,3891,1626,38.946379,-76.577041,obstacle,1.0,0.0,HIGH,113,0.565,
386,3075,1631,38.943139,-77.408119,obstacle,0.8235,0.0,MEDIUM,124,0.6108,
387,5158,1655,38.927588,-75.286629,obstacle,0.9016,0.0,HIGH,115,0.599,
388,2921,1656,38.92694,-77.564964,obstacle,0.8986,0.0,MEDIUM,132,0.6055,
389,3157,1661,38.9237,-77.324604,obstacle,0.619,0.75,LOW,76,0.5135,
390,4459,1690,38.904908,-75.998545,obstacle,0.6438,0.0,LOW,123,0.5885,
391,3118,1718,38.886765,-77.364324,obstacle,0.875,0.0,MEDIUM,118,0.5756,
392,5106,1721,38.884821,-75.33959,obstacle,0.8088,0.0,MEDIUM,108,0.5482,
393,1543,1727,38.880933,-78.968427,obstacle,0.4853,0.8,MARGINAL,140,0.6114,
394,4597,1728,38.880285,-75.857995,obstacle,0.9344,0.0,HIGH,114,0.5729,
395,3819,1741,38.871861,-76.650371,obstacle,0.7353,0.0,LOW,116,0.5714,
396,3937,1752,38.864734,-76.530191,obstacle,0.7647,0.0,MEDIUM,111,0.5663,
397,1828,1757,38.861494,-78.678161,obstacle,0.8281,0.0,MEDIUM,110,0.5446,
398,2345,1757,38.861494,-78.151608,obstacle,0.9672,0.0,HIGH,106,0.5492,
399,4045,1762,38.858254,-76.420195,obstacle,0.7647,0.0,MEDIUM,115,0.5867,
400,3335,1788,38.841406,-77.143314,obstacle,0.8382,0.0,MEDIUM,105,0.544,
401,2839,1791,38.839462,-77.64848,obstacle,0.8525,0.0,MEDIUM,109,0.559,
402,4216,1791,38.839462,-76.246035,obstacle,0.9672,0.0,HIGH,114,0.5729,
403,2940,1801,38.832982,-77.545613,obstacle,0.7353,0.0,LOW,111,0.5663,
404,2770,1802,38.832334,-77.718755,obstacle,0.8438,0.0,MEDIUM,112,0.5572,
405,3184,1802,38.832334,-77.297105,obstacle,0.6712,0.0,LOW,126,0.5943,
406,2127,1810,38.82715,-78.373636,obstacle,0.8852,0.0,MEDIUM,104,0.5417,
407,1522,1823,38.818727,-78.989815,obstacle,0.7541,0.0,MEDIUM,99,0.538,
408,3296,1825,38.817431,-77.183035,obstacle,0.7941,0.0,MEDIUM,107,0.5459,
409,3937,1833,38.812247,-76.530191,obstacle,0.8088,0.0,MEDIUM,115,0.5838,
410,3067,1837,38.809655,-77.416267,obstacle,0.9508,0.0,HIGH,112,0.5657,
411,4610,1861,38.794103,-75.844755,obstacle,0.9344,0.0,HIGH,119,0.595,
412,3046,1876,38.784384,-77.437655,obstacle,0.8689,0.0,MEDIUM,109,0.5707,
413,3199,1893,38.773368,-77.281827,obstacle,0.9412,0.0,HIGH,131,0.6179,
414,3703,1896,38.771424,-76.768514,obstacle,0.8088,0.0,MEDIUM,117,0.5879,
415,1594,1897,38.770776,-78.916485,obstacle,0.8696,0.0,MEDIUM,117,0.5625,
416,4357,1912,38.761056,-76.10243,obstacle,0.8088,0.0,MEDIUM,109,0.5533,
417,7584,1929,38.75004,-72.815801,obstacle,0.4565,0.25,MARGINAL,87,0.5878,
418,3387,1943,38.740969,-77.090354,obstacle,0.7647,0.0,MEDIUM,110,0.5641,
419,6108,1949,38.737081,-74.319075,obstacle,0.4545,0.0,MARGINAL,108,0.5268,
420,4676,1964,38.727361,-75.777535,obstacle,0.7353,0.0,LOW,106,0.5521,
421,2213,1970,38.723473,-78.286047,obstacle,0.7353,0.0,LOW,108,0.5596,
422,4261,1974,38.720881,-76.200204,obstacle,0.9706,0.0,HIGH,110,0.5473,
423,2273,1976,38.719585,-78.224938,obstacle,0.8676,0.0,MEDIUM,109,0.5423,
424,3358,1981,38.716345,-77.119889,obstacle,0.8361,0.0,MEDIUM,103,0.5421,
425,4427,1985,38.713753,-76.031136,obstacle,0.7941,0.0,MEDIUM,108,0.551,
426,2115,1989,38.711162,-78.385858,obstacle,0.8382,0.0,MEDIUM,104,0.5417,
427,4114,1989,38.711162,-76.34992,obstacle,0.8525,0.0,MEDIUM,102,0.5368,
428,2873,1992,38.709218,-77.613851,obstacle,0.8281,0.0,MEDIUM,126,0.6087,
429,2975,1994,38.707922,-77.509967,obstacle,0.8696,0.0,MEDIUM,126,0.5915,
430,3397,1997,38.705978,-77.080169,obstacle,0.7353,0.0,LOW,106,0.5521,
431,2672,2006,38.700146,-77.818565,obstacle,0.9508,0.0,HIGH,110,0.5556,
432,4246,2009,38.698202,-76.215481,obstacle,0.8261,0.0,MEDIUM,128,0.6095,
433,2905,2012,38.696258,-77.58126,obstacle,0.4706,0.0,MARGINAL,75,0.5769,
434,2935,2013,38.69561,-77.550706,obstacle,0.6129,0.0,LOW,87,0.58,
435,2990,2013,38.69561,-77.494689,obstacle,0.5806,0.5,LOW,91,0.6107,
436,4465,2023,38.68913,-75.992434,obstacle,0.8088,0.0,MEDIUM,112,0.5685,
437,4046,2031,38.683946,-76.419176,obstacle,0.7353,0.0,LOW,104,0.5389,
438,2955,2032,38.683298,-77.530336,obstacle,0.5,1.0,MARGINAL,82,0.5816,
439,4901,2032,38.683298,-75.548378,obstacle,0.7941,0.0,MEDIUM,106,0.5579,
440,4200,2036,38.680706,-76.262331,obstacle,0.8088,0.0,MEDIUM,112,0.5685,
441,6087,2040,38.678114,-74.340463,obstacle,0.5556,0.0,LOW,81,0.5786,
442,4462,2046,38.674226,-75.99549,obstacle,0.8088,0.0,MEDIUM,109,0.5505,
443,4822,2056,38.667747,-75.628837,obstacle,0.7941,0.0,MEDIUM,119,0.595,
444,2606,2061,38.664507,-77.885785,obstacle,0.8116,0.0,MEDIUM,111,0.5522,
445,2161,2063,38.663211,-78.339008,obstacle,0.9118,0.0,HIGH,108,0.5427,
446,3139,2074,38.656083,-77.342936,obstacle,0.8404,0.0,MEDIUM,175,0.5162,
447,3534,2096,38.641827,-76.940637,obstacle,0.5484,0.0,MARGINAL,87,0.5686,
448,4246,2096,38.641827,-76.215481,obstacle,0.9508,0.0,HIGH,125,0.6127,
449,1526,2099,38.639883,-78.985741,obstacle,0.7377,0.0,LOW,98,0.5355,
450,4428,2105,38.635995,-76.030118,obstacle,0.8361,0.0,MEDIUM,108,0.5745,
451,3372,2110,38.632756,-77.105631,obstacle,0.9344,0.0,HIGH,104,0.5445,
452,3204,2119,38.626924,-77.276735,obstacle,0.8525,0.0,MEDIUM,105,0.5497,
453,3912,2127,38.62174,-76.555653,obstacle,0.5882,0.0,LOW,80,0.5839,
454,2276,2130,38.619796,-78.221883,obstacle,0.9344,0.0,HIGH,109,0.5619,
455,3226,2135,38.616556,-77.254329,obstacle,0.8088,0.0,MEDIUM,107,0.5404,
456,4806,2137,38.61526,-75.645133,obstacle,0.7941,0.0,MEDIUM,110,0.5473,
457,4821,2149,38.607484,-75.629856,obstacle,0.7353,0.0,LOW,106,0.5492,
458,4790,2158,38.601652,-75.661429,obstacle,0.8676,0.0,MEDIUM,117,0.5735,
459,4113,2159,38.601004,-76.350938,obstacle,0.7059,0.0,LOW,106,0.5579,
460,3366,2161,38.599708,-77.111742,obstacle,0.7794,0.0,MEDIUM,110,0.5641,
461,1998,2170,38.593877,-78.50502,obstacle,0.7059,0.0,LOW,105,0.5497,
462,3941,2170,38.593877,-76.526117,obstacle,0.875,0.0,MEDIUM,112,0.5545,
463,4424,2176,38.589989,-76.034192,obstacle,0.7705,0.0,MEDIUM,103,0.5659,
464,3339,2178,38.588693,-77.139241,obstacle,0.8852,0.0,MEDIUM,113,0.5825,
465,4069,2186,38.583509,-76.395751,obstacle,0.8689,0.0,MEDIUM,110,0.5699,
466,3430,2198,38.575733,-77.046559,obstacle,0.8824,0.0,MEDIUM,110,0.5446,
467,4150,2206,38.570549,-76.313255,obstacle,0.8382,0.0,MEDIUM,114,0.57,
468,2858,2208,38.569253,-77.629128,obstacle,0.8235,0.0,MEDIUM,107,0.5404,
469,2643,2220,38.561477,-77.848101,obstacle,0.8824,0.0,MEDIUM,111,0.5441,
470,3091,2224,38.558885,-77.391823,obstacle,0.7941,0.0,MEDIUM,108,0.551,
471,4680,2226,38.55759,-75.773461,obstacle,0.918,0.0,HIGH,102,0.5285,
472,4909,2228,38.556294,-75.54023,obstacle,0.7059,0.0,LOW,106,0.555,
473,3380,2233,38.553054,-77.097483,obstacle,0.7101,0.0,LOW,111,0.5522,
474,2780,2238,38.549814,-77.70857,obstacle,0.6098,0.0,LOW,142,0.5635,
475,4770,2239,38.549166,-75.681798,obstacle,0.9672,0.0,HIGH,106,0.555,
476,2991,2241,38.54787,-77.493671,obstacle,0.7241,0.0,LOW,101,0.5519,
477,1998,2249,38.542686,-78.50502,obstacle,0.7794,0.0,MEDIUM,106,0.5327,
478,2616,2249,38.542686,-77.8756,obstacle,0.75,0.0,MEDIUM,103,0.5337,
479,3021,2249,38.542686,-77.463117,obstacle,0.8689,0.0,MEDIUM,101,0.543,
480,2652,2257,38.537502,-77.838935,obstacle,0.7353,0.0,LOW,111,0.5692,
481,3897,2260,38.535558,-76.57093,obstacle,0.8088,0.0,MEDIUM,110,0.5556,
482,4051,2264,38.532966,-76.414084,obstacle,0.9672,0.0,HIGH,107,0.5431,
483,2632,2267,38.531022,-77.859305,obstacle,0.7206,0.0,LOW,107,0.5544,
484,2815,2267,38.531022,-77.672923,obstacle,0.8235,0.0,MEDIUM,109,0.5477,
485,3185,2269,38.529726,-77.296086,obstacle,0.7826,0.0,MEDIUM,119,0.5833,
486,1892,2273,38.527134,-78.612978,obstacle,0.9344,0.0,HIGH,106,0.5492,
487,2132,2276,38.52519,-78.368544,obstacle,0.8525,0.0,MEDIUM,106,0.5354,
488,2583,2291,38.515471,-77.90921,obstacle,0.8689,0.0,MEDIUM,103,0.5568,
489,1729,2294,38.513527,-78.77899,obstacle,0.8197,0.0,MEDIUM,109,0.5737,
490,4722,2294,38.513527,-75.730685,obstacle,0.9275,0.0,HIGH,128,0.6066,
491,2364,2295,38.512879,-78.132257,obstacle,0.8689,1.0,MEDIUM,114,0.5758,
492,2923,2297,38.511583,-77.562927,obstacle,0.7377,0.0,LOW,102,0.5543,
493,4785,2297,38.511583,-75.666521,obstacle,0.6471,0.0,LOW,105,0.5585,
494,2015,2298,38.510935,-78.487706,obstacle,0.7246,0.0,LOW,111,0.5388,
495,3291,2298,38.510935,-77.188127,obstacle,0.7826,0.0,MEDIUM,112,0.5572,
496,3364,2299,38.510287,-77.113779,obstacle,0.8551,0.0,MEDIUM,116,0.5604,
497,4465,2308,38.504455,-75.992434,obstacle,0.7536,0.0,MEDIUM,110,0.5584,
498,1892,2312,38.501863,-78.612978,obstacle,0.9118,0.0,HIGH,110,0.5556,
499,2364,2312,38.501863,-78.132257,obstacle,0.7971,0.0,MEDIUM,109,0.5317,
500,2769,2315,38.499919,-77.719773,obstacle,0.8529,0.0,MEDIUM,107,0.5487,
501,1972,2316,38.499271,-78.5315,obstacle,0.9265,0.0,HIGH,113,0.5678,
502,4855,2319,38.497327,-75.595228,obstacle,0.7794,0.0,MEDIUM,109,0.5561,
503,2604,2321,38.496031,-77.887822,obstacle,0.7941,0.0,MEDIUM,107,0.5431,
504,3453,2323,38.494735,-77.023134,obstacle,0.8448,0.0,MEDIUM,108,0.5654,
505,3117,2336,38.486311,-77.365343,obstacle,0.8529,0.0,MEDIUM,124,0.5536,
506,3801,2337,38.485663,-76.668704,obstacle,0.8793,0.0,MEDIUM,108,0.5625,
507,4823,2338,38.485015,-75.627819,obstacle,0.8088,0.0,MEDIUM,110,0.5556,
508,2554,2345,38.48048,-77.938746,obstacle,0.8116,0.0,MEDIUM,122,0.5755,
509,3020,2346,38.479832,-77.464135,obstacle,0.7353,0.0,LOW,110,0.5699,
510,4189,2346,38.479832,-76.273534,obstacle,0.6154,0.0,LOW,153,0.5331,
511,2422,2359,38.471408,-78.073185,obstacle,0.918,0.0,HIGH,115,0.5808,
512,2746,2361,38.470112,-77.743198,obstacle,0.875,0.0,MEDIUM,108,0.551,
513,4430,2361,38.470112,-76.028081,obstacle,0.7759,0.0,MEDIUM,105,0.5585,
514,4258,2363,38.468816,-76.203259,obstacle,0.7246,0.0,LOW,113,0.5539,
515,4877,2372,38.462984,-75.572821,obstacle,0.8088,0.0,MEDIUM,116,0.5888,
516,3954,2375,38.46104,-76.512876,obstacle,0.8033,0.0,MEDIUM,105,0.5615,
517,3253,2377,38.459744,-77.22683,obstacle,0.9836,0.0,HIGH,112,0.5628,
518,4275,2383,38.455856,-76.185945,obstacle,0.8971,0.0,MEDIUM,115,0.5637,
519,4542,2393,38.449376,-75.914011,obstacle,0.8529,0.0,MEDIUM,110,0.567,
520,2343,2397,38.446784,-78.153645,obstacle,0.7647,0.0,MEDIUM,105,0.5412,
521,2985,2399,38.445488,-77.499782,obstacle,0.8906,0.0,MEDIUM,110,0.5556,
522,3199,2418,38.433177,-77.281827,obstacle,0.9118,0.0,HIGH,120,0.5882,
523,3159,2421,38.431233,-77.322567,obstacle,0.9138,0.0,HIGH,113,0.5825,
524,2427,2422,38.430585,-78.068093,obstacle,0.7869,0.0,MEDIUM,104,0.5714,
525,2112,2424,38.429289,-78.388913,obstacle,0.7941,0.0,MEDIUM,109,0.5561,
526,4885,2425,38.428641,-75.564673,obstacle,0.7869,0.0,MEDIUM,101,0.5401,
527,3017,2428,38.426697,-77.46719,obstacle,0.7353,0.0,LOW,114,0.5758,
528,3495,2429,38.426049,-76.980358,obstacle,0.5,0.0,MARGINAL,77,0.5923,
529,4018,2430,38.425401,-76.447694,obstacle,0.5862,0.0,LOW,178,0.5545,
530,4062,2430,38.425401,-76.402881,obstacle,0.5205,1.0,MARGINAL,183,0.5184,
531,4105,2430,38.425401,-76.359086,obstacle,0.5584,0.0,LOW,204,0.5455,
532,2625,2451,38.411793,-77.866434,obstacle,0.8261,0.0,MEDIUM,126,0.586,
533,3347,2451,38.411793,-77.131093,obstacle,0.7647,0.0,MEDIUM,108,0.5567,
534,4385,2451,38.411793,-76.073912,obstacle,0.7101,0.0,LOW,109,0.5369,
535,4066,2454,38.409849,-76.398807,obstacle,0.6324,0.0,LOW,187,0.542,
536,2536,2463,38.404017,-77.957078,obstacle,0.75,0.0,MEDIUM,118,0.5756,
537,2926,2473,38.397538,-77.559872,obstacle,0.4839,1.0,MARGINAL,79,0.5766,
538,4602,2477,38.394946,-75.852903,obstacle,0.8088,0.0,MEDIUM,110,0.5528,
539,4703,2479,38.39365,-75.750036,obstacle,0.7869,0.0,MEDIUM,104,0.5474,
540,4845,2482,38.391706,-75.605412,obstacle,0.9016,0.0,HIGH,110,0.5914,
541,2431,2485,38.389762,-78.064019,obstacle,0.8033,0.0,MEDIUM,107,0.5544,
542,2478,2485,38.389762,-78.01615,obstacle,0.8793,0.0,MEDIUM,108,0.5625,
543,1898,2486,38.389114,-78.606867,obstacle,0.9016,0.0,HIGH,118,0.5871,
544,3363,2491,38.385874,-77.114797,obstacle,0.7941,0.0,MEDIUM,116,0.5771,
545,4224,2507,38.375506,-76.237887,obstacle,0.8116,0.0,MEDIUM,132,0.614,
546,3552,2508,38.374858,-76.922305,obstacle,0.7794,0.0,MEDIUM,106,0.5436,
547,4584,2511,38.372914,-75.871235,obstacle,0.9344,0.0,HIGH,112,0.5744,
548,3351,2516,38.369674,-77.127019,obstacle,0.918,0.0,HIGH,112,0.5628,
549,3292,2531,38.359955,-77.187109,obstacle,0.8689,0.0,MEDIUM,111,0.5692,
550,4800,2531,38.359955,-75.651244,obstacle,0.8971,0.0,MEDIUM,119,0.5721,
551,2881,2532,38.359307,-77.605703,obstacle,0.8235,0.0,MEDIUM,121,0.599,
552,1951,2534,38.358011,-78.552888,obstacle,0.8406,0.0,MEDIUM,114,0.5644,
553,2942,2536,38.356715,-77.543576,obstacle,0.8971,0.0,MEDIUM,115,0.5583,
554,4874,2540,38.354123,-75.575877,obstacle,0.7794,0.0,MEDIUM,108,0.54,
555,2721,2545,38.350883,-77.76866,obstacle,0.8235,0.0,MEDIUM,104,0.5333,
556,1928,2546,38.350235,-78.576313,obstacle,0.6176,0.0,LOW,113,0.565,
557,4827,2550,38.347643,-75.623745,obstacle,0.8088,0.0,MEDIUM,115,0.5838,
558,2238,2554,38.345051,-78.260585,obstacle,0.7353,0.0,LOW,117,0.5909,
559,2153,2558,38.342459,-78.347156,obstacle,0.8689,0.0,MEDIUM,104,0.5591,
560,2849,2561,38.340515,-77.638295,obstacle,0.8088,0.0,MEDIUM,103,0.5421,
561,4646,2566,38.337275,-75.80809,obstacle,0.75,0.0,MEDIUM,111,0.5722,
562,3348,2580,38.328203,-77.130074,obstacle,0.8525,0.0,MEDIUM,104,0.5591,
563,4515,2580,38.328203,-75.94151,obstacle,0.7059,0.0,LOW,109,0.5707,
564,2759,2584,38.325612,-77.729958,obstacle,0.918,0.0,HIGH,101,0.526,
565,2350,2585,38.324964,-78.146515,obstacle,0.8382,0.0,MEDIUM,104,0.5417,
566,3205,2591,38.321076,-77.275717,obstacle,0.7826,0.0,MEDIUM,112,0.56,
567,2580,2592,38.320428,-77.912265,obstacle,0.9344,0.0,HIGH,107,0.5515,
568,3488,2596,38.317836,-76.987487,obstacle,0.9016,0.0,HIGH,104,0.5532,
569,2732,2597,38.317188,-77.757457,obstacle,0.8824,0.0,MEDIUM,108,0.5482,
570,2449,2601,38.314596,-78.045686,obstacle,0.6557,0.0,LOW,101,0.5519,
571,4343,2606,38.311356,-76.116688,obstacle,0.6438,0.0,LOW,119,0.5721,
572,2870,2607,38.310708,-77.616907,obstacle,0.8852,0.0,MEDIUM,106,0.555,
573,3112,2610,38.308764,-77.370435,obstacle,0.5584,0.0,LOW,121,0.5378,
574,1804,2611,38.308116,-78.702604,obstacle,0.7971,0.0,MEDIUM,119,0.5833,
575,3371,2619,38.302932,-77.106649,obstacle,0.9672,0.0,HIGH,108,0.5455,
576,3498,2619,38.302932,-76.977302,obstacle,0.7826,0.0,MEDIUM,111,0.5606,
577,2534,2627,38.297748,-77.959115,obstacle,0.8529,0.0,MEDIUM,117,0.5545,
578,2684,2628,38.2971,-77.806344,obstacle,0.9672,0.0,HIGH,110,0.5556,
579,3341,2628,38.2971,-77.137204,obstacle,0.5116,0.0,MARGINAL,89,0.5205,
580,1543,2633,38.29386,-78.968427,obstacle,0.7941,0.0,MEDIUM,106,0.555,
581,3574,2633,38.29386,-76.899898,obstacle,0.6389,0.0,LOW,96,0.5783,
582,3608,2633,38.29386,-76.86527,obstacle,0.4722,1.0,MARGINAL,94,0.6104,
583,3622,2633,38.29386,-76.851011,obstacle,0.4722,1.0,MARGINAL,93,0.5962,
584,1804,2640,38.289324,-78.702604,obstacle,0.9508,0.0,HIGH,112,0.5517,
585,1913,2640,38.289324,-78.59159,obstacle,0.8235,0.0,MEDIUM,119,0.5721,
586,4347,2644,38.286733,-76.112615,obstacle,0.7206,0.0,LOW,111,0.5781,
587,4510,2644,38.286733,-75.946603,obstacle,0.8276,0.0,MEDIUM,109,0.5798,
588,3487,2655,38.279605,-76.988506,obstacle,0.8824,0.0,MEDIUM,119,0.5891,
589,2835,2665,38.273125,-77.652553,obstacle,0.8529,0.0,MEDIUM,113,0.5567,
590,6475,2669,38.270533,-73.945293,obstacle,0.5556,1.0,LOW,93,0.62,
591,6405,2670,38.269885,-74.016587,obstacle,0.5,1.0,MARGINAL,79,0.5603,
592,2488,2680,38.263405,-78.005965,obstacle,0.918,0.0,HIGH,106,0.5408,
593,2594,2683,38.261461,-77.898007,obstacle,0.7353,0.0,LOW,104,0.5389,
594,2964,2686,38.259517,-77.52117,obstacle,0.7794,0.0,MEDIUM,109,0.559,
595,4697,2697,38.252389,-75.756147,obstacle,0.8529,0.0,MEDIUM,104,0.5361,
596,2508,2700,38.250445,-77.985596,obstacle,0.6471,0.0,LOW,108,0.5427,
597,3473,2700,38.250445,-77.002764,obstacle,0.8689,0.0,MEDIUM,105,0.5497,
598,1692,2701,38.249798,-78.816674,obstacle,1.0,0.0,HIGH,128,0.6009,
599,2169,2707,38.24591,-78.33086,obstacle,0.75,0.0,MEDIUM,124,0.6169,
